0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
-67.483,-60.998814,-80.0,-80.0,-68.5331,-67.83818,-70.41283,-76.83444,-60.475597,-75.32831,-80.0,-77.433624,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.665665,-80.0,-80.0,-80.0,-66.80066,-64.89156,-80.0,-80.0,-80.0,-63.957916,-65.22362,-80.0,-80.0,-67.82483,-76.0816,-80.0,-79.2657,-80.0,-80.0,-80.0,-80.0,-76.303246,-77.39694,-71.616615,-72.28113,-80.0,-75.95076,-70.81316,-76.20088,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.50861,-79.34363,-78.3795,-63.650055,-72.529366,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-64.764114,-74.98667,-80.0,-79.11471,-80.0,-80.0,-80.0,-79.306595,-80.0,-68.52971,-80.0,-80.0,-80.0,-77.86502,-80.0,-80.0,-80.0,-62.95899,-56.323624,-80.0,-64.17636,-63.8527,-77.500854,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-73.16067,-73.9469,-80.0,-80.0,-80.0,-73.13508,-80.0,-74.64837,-80.0,-80.0,-80.0,-68.13125,-73.48907,-80.0,-80.0,-80.0,-80.0,-78.20458,-70.14535,-80.0,-76.93522,-67.16643,-67.56386,-80.0
-71.38554,-64.65489,-64.21246,-66.61345,-71.16422,-80.0,-75.33093,-61.165848,-60.01774,-80.0,-80.0,-77.94055,-75.51896,-80.0,-80.0,-80.0,-80.0,-75.14281,-72.78812,-80.0,-80.0,-80.0,-68.37576,-66.27879,-75.022644,-80.0,-76.04599,-63.573967,-67.28201,-80.0,-80.0,-67.014984,-72.57298,-80.0,-75.074326,-80.0,-80.0,-80.0,-80.0,-65.11748,-65.790054,-72.90837,-71.01594,-80.0,-69.06177,-69.69423,-79.545685,-71.04383,-78.32295,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.635895,-70.98956,-69.342735,-75.20153,-80.0,-80.0,-79.77362,-80.0,-80.0,-73.74264,-80.0,-80.0,-80.0,-80.0,-73.57964,-66.66884,-65.068245,-72.816414,-80.0,-80.0,-74.77538,-80.0,-80.0,-72.13373,-66.45735,-79.7231,-76.40079,-79.79265,-79.0604,-74.22852,-75.87117,-80.0,-78.9369,-61.34899,-60.607582,-64.3775,-64.22499,-77.32666,-75.722305,-80.0,-80.0,-80.0,-80.0,-77.48132,-70.82071,-67.45328,-70.13085,-79.492966,-80.0,-74.53844,-80.0,-80.0,-80.0,-77.59976,-77.977974,-77.12918,-74.471375,-72.28919,-80.0,-72.19158,-70.190125,-79.16054,-80.0,-80.0,-80.0,-75.69201,-65.378174,-68.327705,-80.0,-80.0,-71.287155,-77.151955,-80.0
-77.96353,-80.0,-58.94983,-61.630173,-80.0,-80.0,-80.0,-61.97586,-57.4155,-74.11795,-76.57734,-68.82523,-61.437885,-72.38703,-80.0,-80.0,-74.58108,-67.78929,-80.0,-63.60041,-67.81209,-68.92996,-60.64569,-80.0,-66.56031,-63.969444,-56.722237,-70.890236,-68.13537,-78.21884,-80.0,-70.56655,-68.822235,-76.25304,-74.877304,-73.19484,-63.609787,-73.84201,-80.0,-58.93377,-54.952965,-66.90079,-64.96373,-80.0,-62.66276,-56.315113,-67.74621,-62.941753,-61.548435,-80.0,-73.057465,-76.92743,-75.30406,-74.26041,-77.74096,-76.186966,-80.0,-80.0,-80.0,-75.32187,-80.0,-65.42314,-66.60474,-80.0,-69.01523,-63.94979,-71.38896,-68.64691,-76.06322,-80.0,-73.150665,-57.770767,-63.101593,-73.398895,-64.17037,-67.39416,-65.19555,-79.70729,-80.0,-80.0,-64.233826,-59.58185,-65.36638,-61.787323,-71.58828,-66.05381,-80.0,-72.491425,-79.6792,-74.66659,-80.0,-72.47164,-80.0,-65.21352,-76.89403,-80.0,-80.0,-80.0,-80.0,-80.0,-66.58071,-54.58608,-67.699715,-71.59456,-63.675743,-66.41117,-62.404575,-80.0,-75.849045,-67.51519,-65.23518,-67.851265,-70.75754,-68.53772,-67.635544,-80.0,-66.30473,-71.93651,-80.0,-80.0,-80.0,-80.0,-69.463295,-55.99303,-70.18256,-80.0,-73.28238,-62.519005,-68.33215,-68.32311
-75.99118,-61.781967,-61.348446,-71.92332,-76.22619,-77.88687,-76.14891,-63.030815,-61.186222,-65.655304,-80.0,-55.439457,-52.274796,-73.244484,-61.773247,-68.148094,-62.909912,-50.131203,-51.702553,-62.270874,-70.2992,-61.76439,-54.081917,-51.815414,-65.051025,-59.67135,-46.5371,-48.80155,-53.155254,-62.241043,-55.356087,-50.234688,-50.58064,-57.641727,-56.990494,-51.79255,-48.400803,-60.42489,-80.0,-54.668015,-54.14279,-52.978016,-51.613567,-63.282158,-59.500576,-55.65103,-53.981186,-49.299522,-48.631386,-66.85602,-67.06211,-52.363705,-48.03644,-54.74032,-73.55218,-71.66423,-70.77361,-72.81052,-79.73007,-80.0,-56.019073,-49.43828,-55.37485,-70.419815,-58.900158,-54.883698,-65.859474,-53.443714,-51.57315,-59.023254,-62.972733,-56.762268,-49.32282,-59.690086,-79.08542,-58.718422,-48.13804,-50.212944,-53.95329,-51.76911,-59.749126,-54.951683,-53.584393,-69.345566,-50.17738,-49.229565,-52.257767,-62.20127,-58.04592,-56.824234,-71.711136,-64.76102,-65.44469,-61.96969,-54.500923,-72.26174,-75.24568,-77.66121,-79.71059,-61.340294,-48.321854,-48.304707,-61.48979,-64.46155,-76.18372,-52.735306,-75.77005,-54.740196,-60.552803,-54.0496,-57.400173,-69.06586,-46.71212,-47.039738,-64.77407,-56.666626,-74.26152,-62.902847,-57.91938,-76.27586,-72.59421,-56.15016,-54.30737,-66.53306,-56.334137,-71.13403,-57.26825,-56.63954,-54.884155,-56.431213
-65.45135,-54.443893,-69.293175,-80.0,-80.0,-63.0682,-72.40248,-64.2408,-80.0,-78.18126,-50.576508,-39.742207,-46.12206,-80.0,-58.75563,-44.3065,-39.29203,-40.552437,-65.615715,-50.918762,-46.323975,-49.030792,-42.32791,-42.564842,-66.841125,-50.388954,-50.00511,-51.322746,-57.987305,-48.22357,-43.00962,-37.897533,-43.55617,-72.01025,-59.593697,-50.18537,-41.364395,-51.420444,-65.741356,-46.321487,-49.50784,-47.414673,-45.800037,-62.657753,-63.941925,-63.856014,-43.612793,-40.67846,-39.24582,-46.199253,-50.118504,-51.157402,-45.158344,-40.416565,-54.750767,-59.41778,-63.971443,-62.169106,-80.0,-61.89224,-50.58626,-47.690647,-58.99259,-60.80413,-63.742798,-51.778255,-60.256557,-51.20204,-39.576664,-38.113514,-42.89445,-41.477684,-43.195423,-69.76893,-71.844955,-52.72786,-47.376892,-45.49304,-38.687756,-44.325455,-42.724575,-35.763714,-39.124172,-50.540455,-59.61347,-48.692924,-51.35125,-45.36338,-39.765617,-39.679493,-47.953876,-44.211235,-37.64439,-38.521873,-46.294025,-60.865223,-67.05956,-58.40602,-56.36526,-46.50222,-41.550484,-47.089928,-61.263336,-43.015392,-37.153572,-35.52781,-40.971428,-40.23222,-43.37599,-51.292076,-68.87744,-51.68103,-35.006516,-30.213602,-38.583153,-59.78598,-50.912224,-44.078533,-42.762917,-53.471523,-54.970146,-55.410828,-46.66777,-48.202312,-41.74862,-42.612617,-40.835796,-50.564724,-45.951958,-50.45112
-54.857033,-55.262447,-57.51255,-46.369675,-48.666183,-41.821644,-38.620117,-40.02169,-43.587967,-41.21592,-32.545326,-31.411953,-46.318462,-51.786446,-45.114277,-38.258842,-42.105595,-43.05969,-47.190277,-45.003437,-46.104786,-39.251995,-34.53933,-37.686417,-50.277378,-45.95,-63.28563,-71.028946,-57.68844,-42.113297,-59.64973,-33.34041,-37.063133,-53.816566,-58.770607,-48.505142,-43.88518,-53.719078,-51.601044,-49.876408,-40.664196,-40.987774,-63.509384,-57.751015,-56.59117,-47.704567,-44.32502,-62.112293,-46.166443,-35.963562,-34.282005,-43.075794,-43.70908,-39.76658,-34.326492,-43.915783,-73.81947,-47.071533,-47.494144,-43.94362,-53.497353,-38.58733,-43.109005,-46.364605,-60.48346,-48.80085,-80.0,-49.023163,-40.02435,-40.99692,-39.69079,-43.169533,-39.59106,-74.84786,-64.0485,-62.312767,-42.921326,-41.782455,-32.243958,-48.921818,-40.389507,-35.494797,-33.407494,-39.008476,-49.073235,-58.07325,-63.159843,-63.726276,-36.516815,-43.68608,-45.057415,-35.787525,-30.73058,-36.32479,-58.35152,-64.50457,-52.785023,-46.35504,-60.088608,-48.014534,-49.450336,-68.57605,-43.22076,-29.879562,-30.442905,-36.597607,-32.953926,-43.062828,-56.82982,-45.710182,-51.314697,-43.582428,-38.351982,-28.26513,-28.730858,-48.02549,-55.160294,-35.597954,-42.64568,-55.952976,-59.298504,-75.12587,-48.768276,-34.176807,-44.442696,-48.96055,-38.33263,-39.016144,-42.188095,-50.888283
-48.12997,-43.244576,-41.968605,-32.157104,-29.069004,-30.419971,-33.1035,-34.057552,-38.67063,-41.880493,-33.484573,-31.380833,-45.813995,-39.54724,-34.531105,-52.66306,-80.0,-50.94799,-68.493225,-40.348427,-56.876724,-49.54499,-43.283203,-49.13849,-44.0002,-69.99956,-42.259575,-41.61868,-32.903652,-26.7398,-32.826195,-36.47909,-33.695034,-54.144863,-48.302933,-59.245922,-49.73036,-62.197357,-54.290802,-66.00098,-47.564724,-46.078033,-46.501263,-43.35212,-65.79673,-47.125305,-57.49894,-66.14065,-52.313023,-55.87567,-33.13192,-36.22161,-49.64779,-48.88148,-27.512886,-29.595139,-38.892345,-42.670307,-46.20701,-42.360172,-37.007996,-25.22163,-25.231207,-37.090458,-46.28109,-35.379295,-35.446735,-32.1744,-35.864933,-34.859623,-31.711866,-34.911327,-48.605003,-47.003815,-39.989307,-40.10056,-35.92408,-29.438261,-34.634296,-44.48864,-45.82252,-48.41428,-40.075134,-34.768826,-51.856506,-53.59249,-60.61852,-42.67915,-32.733425,-46.301453,-42.07135,-53.008343,-35.606598,-35.33991,-49.634262,-51.47375,-48.693413,-44.844883,-53.811577,-48.959137,-59.75363,-66.86019,-47.206093,-28.904785,-31.091959,-41.267338,-42.555347,-50.77358,-44.12116,-47.82663,-59.368248,-58.186886,-79.23259,-40.35081,-26.242334,-31.353424,-39.116776,-32.20405,-40.673485,-53.787426,-47.992218,-46.129837,-35.56804,-36.734585,-42.926872,-47.582817,-66.74997,-47.98169,-56.632053,-55.134872
-45.50222,-38.136833,-47.597042,-34.95974,-31.694668,-43.019264,-54.942852,-50.46967,-50.605663,-64.64294,-53.491386,-40.422394,-44.519188,-39.458664,-36.877502,-43.658092,-49.36358,-44.886665,-39.02616,-34.51434,-39.77281,-60.046726,-52.335598,-53.878265,-48.532776,-57.217323,-36.249306,-24.059694,-21.371609,-25.693682,-36.393925,-49.57846,-37.35639,-39.10096,-41.845337,-49.610374,-56.170525,-59.27731,-51.935146,-62.1972,-57.122715,-61.848305,-42.30824,-39.04151,-38.205643,-47.844917,-57.481163,-54.75184,-64.986984,-56.055145,-35.895096,-40.448433,-55.51673,-32.69845,-26.99265,-33.505512,-33.955154,-47.34012,-54.254166,-52.679478,-49.040344,-22.901463,-22.0718,-55.21982,-40.210297,-33.067364,-29.474186,-31.607788,-48.199757,-33.065117,-24.35911,-24.673813,-33.339073,-32.528206,-25.827557,-27.613123,-54.577065,-30.466436,-32.035545,-39.07832,-42.408573,-35.46495,-33.394363,-36.897755,-54.10425,-52.62155,-40.867916,-26.04638,-28.47255,-59.07421,-38.038452,-30.12363,-33.42125,-52.068485,-38.546413,-45.881313,-70.409775,-52.944756,-52.59584,-54.27294,-37.209896,-37.351097,-47.269753,-32.32483,-30.872896,-38.98925,-44.571823,-41.763706,-38.12084,-55.171906,-80.0,-68.21382,-80.0,-44.755173,-36.957314,-31.213802,-35.721344,-40.136166,-39.91758,-61.91681,-40.900925,-38.62594,-36.16804,-43.80035,-44.359325,-36.28484,-43.9013,-47.2272,-44.70545,-53.00391
-47.574337,-41.88622,-56.354202,-47.72796,-48.12033,-68.84114,-80.0,-65.48854,-53.742928,-46.77086,-43.32018,-47.646202,-56.22625,-80.0,-55.977554,-41.941803,-45.599297,-56.2215,-43.21412,-37.54384,-47.990215,-51.050945,-61.451363,-49.583523,-47.97776,-58.300797,-34.343475,-26.357826,-29.344746,-48.24124,-45.737457,-42.30151,-50.608604,-57.921234,-44.8258,-48.540848,-47.46053,-49.175797,-71.32719,-58.604874,-48.726425,-42.888016,-51.036854,-49.128574,-36.383358,-42.378468,-48.030903,-48.382416,-66.711235,-62.92823,-39.10175,-37.676884,-53.3984,-30.747408,-34.89895,-56.281956,-38.07981,-56.546627,-39.60176,-40.43935,-62.09749,-24.59565,-22.020885,-41.11116,-58.828556,-46.21673,-50.993534,-37.27659,-44.828453,-62.59504,-32.06607,-28.334995,-46.940533,-30.114353,-36.702065,-27.461838,-32.223244,-39.438244,-27.934093,-32.982628,-30.887379,-29.826855,-57.82274,-35.008316,-42.560333,-69.694305,-32.5884,-19.102324,-23.072838,-44.322296,-29.215137,-25.119812,-39.07006,-42.47551,-37.081284,-58.454758,-62.5372,-52.932137,-70.46247,-42.265484,-26.89643,-27.115969,-37.021126,-46.131615,-55.736332,-45.491978,-46.790066,-37.747272,-47.734062,-51.319054,-58.898003,-51.945038,-54.85568,-57.062374,-56.8306,-37.861313,-51.54567,-64.476135,-47.309464,-39.89019,-41.09835,-69.921005,-50.729286,-47.264893,-39.76201,-31.008446,-39.670204,-44.078274,-36.052,-47.456352
-55.59235,-45.224194,-65.19,-59.135002,-59.152508,-59.191616,-49.8942,-49.375916,-46.58,-38.839806,-53.084026,-48.810333,-37.823265,-39.337894,-44.361324,-40.330345,-51.755833,-69.98158,-53.71718,-62.229515,-50.003735,-50.035557,-48.43893,-48.118088,-61.08454,-51.519264,-42.527607,-51.243504,-50.453938,-56.48708,-68.09203,-65.61754,-55.829777,-57.68315,-56.388504,-69.08101,-45.55206,-40.28798,-42.18714,-40.781483,-41.982246,-59.54208,-49.24296,-41.22196,-65.45479,-37.8365,-38.406425,-58.004948,-60.435726,-57.74637,-37.843872,-32.047974,-37.491135,-40.621918,-44.409733,-59.944706,-39.00894,-36.250175,-34.514854,-37.693787,-44.51496,-28.528091,-25.360916,-44.44089,-58.0346,-47.35078,-49.069214,-51.69352,-46.58372,-45.890694,-41.813538,-45.444565,-39.522545,-33.75135,-35.753433,-28.81316,-31.765572,-34.689888,-29.696241,-63.494095,-39.472553,-42.791504,-30.763123,-31.460052,-36.84937,-55.071712,-27.6418,-24.973747,-27.46034,-28.787169,-25.677258,-31.580532,-49.96708,-37.635483,-40.059933,-47.74673,-64.56459,-53.31886,-47.79332,-36.305183,-27.158348,-33.282665,-52.97446,-79.71049,-53.73112,-38.43569,-29.258242,-37.633663,-51.640865,-65.5328,-55.427723,-49.398216,-53.041435,-46.795933,-36.981457,-30.844368,-34.142124,-46.006977,-51.563515,-51.65138,-55.11863,-50.769264,-80.0,-64.06314,-51.965004,-38.90615,-33.921135,-37.00255,-40.59956,-51.151356
