0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
-70.44561,-51.487434,-48.21422,-68.379036,-79.27137,-68.386475,-78.6267,-63.787445,-60.5485,-57.450577,-69.92277,-80.0,-59.221542,-65.87635,-57.015465,-56.55796,-59.049866,-48.23333,-39.0981,-37.7965,-46.102863,-75.19107,-80.0,-80.0,-80.0,-80.0,-78.0497,-80.0,-80.0,-74.18128,-66.721245,-77.94424,-80.0,-80.0,-80.0,-80.0,-70.85145,-80.0,-80.0,-80.0,-77.448875,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.14598,-70.71146,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.312744,-63.410194,-68.3609,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.53219,-79.091965,-80.0,-80.0,-80.0,-80.0,-80.0,-74.43138,-66.80954,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-73.24611,-53.351013,-49.085663,-52.306076,-61.515663,-63.688164,-62.42048,-54.84233,-59.911522,-74.76749,-55.45761,-57.64409,-50.832565,-48.866585,-51.705643,-80.0,-80.0,-59.0776,-49.862488,-55.636948,-50.891815,-71.72885,-80.0,-80.0,-80.0,-80.0,-77.35785,-65.81886,-69.14142,-69.34809,-80.0,-80.0,-80.0,-80.0,-80.0,-78.20875,-69.830055,-70.81083,-77.674995,-80.0,-80.0,-79.23078,-80.0,-78.40575,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-75.042145,-69.20013,-77.87115,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-69.41631,-72.103836,-80.0,-80.0,-80.0,-80.0,-80.0,-79.80846,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-74.848915,-70.27355,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-64.87911,-72.715454,-56.914528,-56.471138,-69.02219,-59.463737,-51.11641,-68.252884,-69.39873,-59.278534,-50.178444,-55.802025,-62.03073,-56.283585,-61.975937,-68.3616,-69.89107,-69.987236,-65.43823,-60.657837,-73.832054,-80.0,-80.0,-80.0,-80.0,-74.71197,-68.26513,-60.978844,-68.99047,-80.0,-80.0,-80.0,-80.0,-80.0,-78.907394,-74.6468,-77.52811,-80.0,-80.0,-80.0,-80.0,-77.79458,-68.34811,-70.58769,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.43232,-80.0,-78.69667,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.91535,-78.81675,-80.0,-80.0,-80.0,-80.0,-80.0,-78.786255,-78.515884,-80.0,-80.0,-80.0,-74.00055,-74.70054,-74.238144,-78.38149,-80.0,-77.28456,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-73.9299,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-74.08479,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-67.47539,-54.883125,-67.18903,-58.14412,-46.413406,-45.504955,-61.437187,-63.80803,-59.190422,-64.153114,-66.89751,-64.11689,-80.0,-62.696075,-80.0,-80.0,-77.68723,-67.29532,-73.46906,-77.925064,-80.0,-80.0,-73.59258,-71.35549,-78.37263,-80.0,-71.748085,-71.932144,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-69.894936,-69.12596,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.78842,-76.28711,-79.48326,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.41066,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-74.999725,-80.0,-79.91119,-71.028534,-72.63965,-73.86687,-79.7435,-80.0,-80.0,-80.0,-80.0,-77.626366,-68.651505,-74.39547,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-75.375435,-64.17801,-54.349136,-53.99216,-55.220604,-51.543114,-42.26973,-42.5205,-55.22734,-56.53891,-57.91143,-53.169525,-56.41755,-55.89119,-55.24787,-60.797394,-73.60396,-75.80681,-80.0,-76.039505,-80.0,-80.0,-80.0,-80.0,-78.4829,-68.27879,-66.970634,-79.15914,-80.0,-78.223,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.75743,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.23379,-76.655334,-80.0,-80.0,-80.0,-78.36814,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.49195,-80.0,-77.54691,-80.0,-80.0,-77.66517,-77.5521,-80.0,-73.33337,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-75.667595,-73.515816,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-73.77199,-50.261692,-50.592037,-80.0,-80.0,-57.87687,-56.88984,-41.92273,-55.023857,-47.247223,-51.524185,-42.730152,-54.477333,-60.176926,-50.00615,-67.63404,-80.0,-80.0,-69.35766,-60.951614,-65.791794,-80.0,-80.0,-79.43654,-80.0,-69.280266,-77.52798,-76.69819,-77.96555,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.58936,-80.0,-80.0,-80.0,-77.26389,-80.0,-80.0,-75.624115,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-75.47692,-70.902306,-80.0,-80.0,-80.0,-78.58532,-79.85706,-80.0,-75.52566,-75.73459,-76.19453,-80.0,-80.0,-80.0,-80.0,-80.0,-77.09974,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.43661,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-72.732025,-46.160366,-43.61007,-58.963303,-76.3292,-56.087654,-42.015198,-43.109085,-52.414772,-42.156944,-37.163277,-46.732956,-55.264618,-51.827812,-49.896397,-66.73075,-79.37652,-80.0,-64.51977,-49.605377,-53.976006,-75.701744,-80.0,-70.85122,-66.284225,-66.044815,-77.751045,-80.0,-80.0,-80.0,-80.0,-75.891075,-73.66698,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-72.34289,-70.82473,-74.20053,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.95556,-78.09639,-72.064545,-68.337814,-72.1429,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-72.370804,-80.0,-80.0,-80.0,-77.31902,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.14568,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-75.56001,-51.68473,-38.459694,-44.23059,-58.577423,-49.695404,-38.638145,-46.274017,-66.9963,-55.114807,-39.937298,-47.262985,-56.615402,-80.0,-49.79737,-55.93421,-79.40564,-78.2097,-56.94036,-49.232033,-53.229782,-68.65065,-78.931755,-78.1602,-79.722946,-70.54793,-76.16096,-79.28931,-76.94751,-67.81013,-67.1767,-64.539185,-66.49784,-79.3559,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-74.69994,-72.37516,-78.01786,-73.9727,-72.229996,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.024445,-80.0,-78.635315,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.13642,-77.29632,-79.74758,-79.01338,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-75.89851,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-58.57773,-41.335854,-44.683113,-76.50024,-58.95022,-47.070557,-44.399185,-69.297066,-62.761154,-51.341835,-46.88604,-51.54313,-56.239304,-52.92413,-58.11384,-80.0,-79.38578,-63.87429,-64.171616,-66.46032,-80.0,-75.812645,-80.0,-70.53035,-67.70459,-71.94139,-73.826385,-70.73128,-70.53444,-74.0491,-78.216,-69.85144,-80.0,-80.0,-80.0,-80.0,-69.92025,-71.851875,-80.0,-80.0,-67.84872,-68.06085,-80.0,-80.0,-80.0,-74.6754,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.07153,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.30818,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-72.37855,-75.64861,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-57.01496,-54.664253,-51.85575,-55.60839,-63.272606,-52.993702,-50.835617,-64.74005,-63.739822,-72.73172,-62.957,-61.20694,-80.0,-68.935585,-64.96123,-80.0,-71.95676,-76.8625,-75.15698,-72.548096,-61.136612,-58.998352,-60.653435,-62.83145,-64.555695,-65.07143,-60.809982,-69.99944,-74.685905,-73.63649,-72.265564,-69.6501,-80.0,-80.0,-80.0,-80.0,-65.41897,-63.01728,-70.1313,-69.42079,-71.18818,-74.881165,-80.0,-80.0,-80.0,-78.59408,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.99355,-79.597084,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.65542,-80.0,-80.0,-80.0,-79.74597,-77.13852,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.87447,-80.0,-80.0,-80.0,-80.0,-77.48272,-80.0,-80.0,-80.0,-80.0,-80.0,-74.48055,-75.78625,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-68.21075,-75.20164,-64.013985,-64.08003,-56.131523,-69.71756,-65.03946,-69.395424,-67.957344,-64.47167,-66.766335,-77.01337,-78.124275,-80.0,-79.44378,-74.40759,-65.02037,-55.595833,-59.470215,-76.770706,-61.50302,-54.064186,-62.07145,-80.0,-76.35696,-80.0,-57.628,-61.859207,-62.17032,-63.49209,-71.934944,-71.26844,-76.55126,-78.77967,-75.45666,-75.561935,-77.683365,-75.15815,-63.934326,-65.749466,-80.0,-80.0,-80.0,-80.0,-80.0,-73.951256,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.8864,-78.075424,-80.0,-80.0,-78.30743,-79.930435,-80.0,-76.415344,-76.68971,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.453064,-75.17191,-80.0,-80.0,-80.0,-80.0,-79.25422,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.2368,-74.375755,-80.0,-80.0,-80.0,-74.626366,-71.23184,-71.54792,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-68.84774,-58.55667,-62.96576,-66.89537,-73.91243,-75.060524,-80.0,-78.17485,-80.0,-68.263336,-69.03271,-69.81643,-80.0,-80.0,-74.14531,-57.54796,-54.156605,-58.77285,-70.525085,-67.62627,-65.06739,-70.73318,-80.0,-75.62135,-67.28183,-60.615463,-58.074738,-56.21792,-66.45564,-80.0,-80.0,-80.0,-75.1778,-76.05576,-80.0,-80.0,-77.604774,-80.0,-76.09218,-80.0,-80.0,-80.0,-80.0,-80.0,-70.5624,-75.41508,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.90282,-79.580986,-80.0,-80.0,-80.0,-80.0,-80.0,-76.900665,-70.082375,-77.53341,-80.0,-80.0,-80.0,-79.56917,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.87853,-80.0,-80.0,-80.0,-80.0,-74.66487,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.9489,-68.80816,-75.667656,-80.0,-76.38107,-80.0,-70.76488,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-76.55825,-54.351334,-51.408646,-65.296036,-68.740776,-70.486176,-80.0,-80.0,-74.638596,-65.94937,-56.858574,-52.406326,-55.39821,-71.1681,-78.15519,-58.559044,-80.0,-69.76923,-80.0,-80.0,-79.30433,-59.9224,-62.45201,-80.0,-79.333595,-78.25479,-80.0,-66.485825,-65.28801,-80.0,-80.0,-80.0,-80.0,-80.0,-75.47924,-69.42929,-74.73749,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.39089,-72.77534,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.74353,-72.49978,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-75.44558,-77.30699,-80.0,-80.0,-80.0,-78.58024,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-68.795906,-67.989685,-74.09349,-73.49058,-76.117035,-73.52763,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-73.96064,-78.88289,-53.499138,-48.253914,-80.0,-56.90425,-58.764046,-79.18621,-80.0,-80.0,-73.867,-73.00303,-50.866432,-46.938835,-51.23725,-54.83101,-58.749657,-73.993835,-80.0,-80.0,-80.0,-77.099724,-54.039604,-54.14955,-70.244026,-80.0,-80.0,-79.47716,-77.745476,-67.32543,-77.376564,-80.0,-80.0,-80.0,-80.0,-72.45053,-68.38324,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-73.29543,-75.695465,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-74.91096,-73.89612,-80.0,-80.0,-80.0,-78.290276,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-73.6572,-74.96925,-80.0,-76.69355,-69.6614,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-79.34721,-56.010284,-49.80967,-51.38842,-50.917953,-55.19497,-73.13635,-80.0,-80.0,-70.743706,-62.551308,-71.25372,-57.461067,-49.49034,-49.737812,-64.48432,-80.0,-80.0,-80.0,-80.0,-70.667145,-51.316154,-56.825386,-80.0,-80.0,-64.6474,-62.557068,-68.96425,-79.8376,-76.7073,-80.0,-80.0,-80.0,-80.0,-78.21687,-80.0,-79.772064,-79.15503,-76.29059,-73.75495,-70.90627,-77.331505,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.34864,-73.28396,-75.21861,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.70557,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.33837,-80.0,-77.10548,-71.02491,-77.20941,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-77.898994,-66.75247,-70.44256,-57.048126,-64.039696,-62.929726,-75.83189,-80.0,-64.640724,-53.208214,-56.391388,-74.390114,-80.0,-66.05947,-59.45099,-69.21019,-80.0,-80.0,-80.0,-80.0,-71.421074,-52.440384,-54.79117,-71.93121,-69.127846,-58.897896,-58.69935,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-70.20086,-70.07097,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-75.98038,-73.42992,-80.0,-71.779,-78.592995,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.04587,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.81215,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-71.762634,-75.110504,-80.0,-79.7624,-73.30066,-72.998215,-72.575,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-78.16102,-75.37675,-80.0,-77.31975,-70.56005,-68.26744,-80.0,-80.0,-63.838768,-48.53872,-52.44909,-80.0,-80.0,-75.32339,-80.0,-76.168915,-80.0,-80.0,-80.0,-73.56583,-80.0,-56.37758,-59.07717,-69.74961,-67.20251,-67.60089,-69.4283,-66.93579,-71.11506,-74.595024,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.689964,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-72.48895,-80.0,-80.0,-73.580475,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.71161,-80.0,-80.0,-80.0,-80.0,-80.0,-77.242905,-80.0,-80.0,-75.11497,-74.52968,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.55989,-74.39081,-72.419464,-80.0,-80.0,-76.40045,-70.64815,-80.0,-76.23447,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-79.08552,-80.0,-73.76336,-62.407745,-66.34551,-72.17923,-66.97499,-75.73013,-52.05146,-53.99714,-77.8112,-80.0,-79.84651,-80.0,-80.0,-80.0,-79.19855,-80.0,-64.6799,-60.93857,-54.568672,-69.99816,-80.0,-80.0,-80.0,-80.0,-72.54579,-74.39002,-69.56027,-68.899124,-79.275604,-80.0,-80.0,-79.16269,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-75.4648,-80.0,-80.0,-70.19939,-71.95143,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.399734,-80.0,-72.34398,-69.89128,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-75.030525,-74.48382,-73.57411,-80.0,-80.0,-77.757866,-74.56608,-67.26913,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-75.792175,-64.96126,-77.55703,-80.0,-56.50535,-54.365227,-53.701904,-66.8655,-72.91395,-75.593575,-80.0,-80.0,-80.0,-80.0,-80.0,-69.01518,-63.529297,-64.381004,-56.979652,-56.601692,-64.33683,-77.322426,-80.0,-80.0,-80.0,-80.0,-75.872154,-64.68543,-80.0,-80.0,-80.0,-76.137886,-80.0,-80.0,-80.0,-80.0,-74.58117,-75.1197,-72.252365,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.68082,-74.983025,-80.0,-67.7658,-63.1353,-76.129456,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.29977,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.378,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.774124,-80.0,-67.04433,-69.060234,-75.15049,-77.34502,-77.92744,-62.193214,-63.638115,-73.26412,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-74.04751,-66.52976,-70.90992,-61.135788,-55.50788,-54.521767,-44.45163,-45.624344,-71.728165,-74.51029,-80.0,-78.140114,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-71.97805,-76.17652,-67.166405,-69.747536,-55.02621,-63.87178,-75.28237,-73.61388,-78.03387,-80.0,-68.96348,-62.902046,-76.13973,-80.0,-80.0,-79.20334,-80.0,-80.0,-76.077156,-70.57634,-66.97994,-63.838875,-62.790054,-64.82391,-68.76609,-73.3917,-80.0,-80.0,-80.0,-80.0,-80.0,-76.42929,-76.18259,-73.29328,-65.13569,-72.00482,-80.0,-80.0,-80.0,-80.0,-80.0,-79.71475,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-75.49304,-80.0,-80.0,-80.0,-80.0,-75.91531,-79.5716,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-72.611465,-68.85028,-70.97177,-79.695984,-80.0,-72.18904,-65.79058,-69.12074,-71.74158,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-78.316696,-63.228905,-78.48457,-57.645813,-50.26043,-52.35312,-44.573666,-45.568336,-63.18309,-76.82914,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.36365,-78.10203,-62.73118,-59.5399,-60.81163,-67.026215,-80.0,-79.847946,-68.57897,-77.53105,-77.74544,-68.59579,-69.67738,-73.45315,-68.69302,-76.101265,-80.0,-80.0,-77.21046,-80.0,-80.0,-73.26662,-75.02264,-66.859024,-80.0,-78.15586,-75.954094,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-75.14621,-67.693565,-78.71802,-80.0,-77.67194,-80.0,-80.0,-79.75242,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.77683,-80.0,-80.0,-79.01036,-80.0,-79.61448,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.62924,-80.0,-80.0,-80.0,-78.88475,-75.6755,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-79.82776,-78.832016,-80.0,-80.0,-65.42583,-59.713768,-53.214996,-58.6625,-80.0,-60.561005,-54.68113,-55.647377,-67.107895,-75.646706,-77.01216,-79.614136,-80.0,-80.0,-80.0,-80.0,-76.70183,-80.0,-77.690254,-55.768387,-55.585865,-80.0,-66.76923,-79.94406,-80.0,-68.77314,-70.19738,-78.84664,-80.0,-80.0,-70.81659,-67.5443,-80.0,-71.72874,-69.580696,-80.0,-80.0,-80.0,-80.0,-75.1664,-66.493835,-77.21554,-80.0,-80.0,-71.89229,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-74.50833,-75.017654,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.42385,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-75.24049,-72.36038,-70.47676,-73.434975,-72.81352,-75.449776,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-74.352295,-80.0,-80.0,-80.0,-75.628006,-66.323654,-59.89537,-65.054054,-80.0,-72.53822,-80.0,-67.02098,-70.01433,-80.0,-69.831055,-74.024445,-80.0,-80.0,-80.0,-78.81331,-80.0,-80.0,-73.43803,-50.50733,-53.983055,-77.234184,-68.8014,-70.3655,-80.0,-69.13263,-66.19454,-80.0,-80.0,-80.0,-80.0,-69.88329,-72.6102,-72.51398,-70.67683,-74.08221,-80.0,-80.0,-80.0,-79.32255,-60.162895,-63.731102,-80.0,-72.94328,-67.76043,-80.0,-80.0,-80.0,-80.0,-80.0,-77.08818,-70.46457,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.209366,-73.06323,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.765144,-74.30377,-74.2864,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.58892,-80.0,-76.853134,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
