0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-77.21332,-78.82562,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-73.583725,-74.93772,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.07879,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.851906,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.00796,-76.071884,-76.99003,-77.670364,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.312775,-74.88182,-78.848724,-80.0,-80.0,-69.76502,-78.63049,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.37658,-73.331856,-73.85544,-73.79715,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.198044,-71.6437,-80.0,-76.21808,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-73.743774,-75.479034,-78.449905,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.40753,-77.12588,-77.40284,-80.0,-80.0,-80.0,-80.0,-80.0,-78.08899,-80.0,-80.0,-77.42017,-80.0,-80.0,-80.0,-76.49699,-80.0,-80.0,-80.0,-80.0,-77.28993,-80.0,-80.0,-80.0,-80.0,-80.0,-77.54747,-80.0,-80.0,-77.08644,-80.0,-80.0,-78.57455,-80.0,-80.0,-80.0,-70.18767,-73.57775,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.39593,-80.0,-80.0,-75.293846,-75.91558,-80.0,-80.0,-79.38387,-76.313995,-77.18115,-80.0,-80.0,-80.0,-80.0,-76.947464,-70.89587,-69.65768,-68.04506,-67.15343,-68.748116,-76.01676,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.57225,-80.0,-80.0,-80.0,-79.79543,-80.0,-80.0,-80.0,-79.93526,-78.035736,-80.0,-80.0,-80.0,-80.0,-76.3397,-78.43764,-80.0,-78.79553,-75.44644,-80.0,-70.61616,-67.49824,-70.03812,-78.83536,-80.0,-80.0,-80.0,-80.0,-80.0,-77.88328,-80.0,-80.0,-67.76288,-65.69842,-75.4373,-80.0,-80.0,-79.94449,-79.10342,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-78.5087,-80.0,-75.407104,-80.0,-80.0,-77.63291,-80.0,-80.0,-80.0,-79.17619,-69.18693,-77.85416,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.549034,-78.580185,-75.67988,-80.0,-77.57167,-75.082825,-80.0,-80.0,-80.0,-80.0,-80.0,-77.86194,-80.0,-80.0,-75.32937,-71.98711,-80.0,-80.0,-79.63992,-78.87173,-80.0,-74.75095,-80.0,-80.0,-73.80714,-74.529366,-72.37603,-80.0,-80.0,-80.0,-80.0,-78.62923,-80.0,-80.0,-80.0,-80.0,-69.24303,-66.78886,-74.56678,-80.0,-71.33149,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-70.65104,-78.86869,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-72.491844,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.6246,-76.42197,-80.0,-80.0,-80.0,-80.0,-80.0,-78.62807,-65.963165,-71.43715,-80.0,-80.0,-80.0,-78.37213,-72.06616,-79.02998,-80.0,-80.0,-73.691696,-71.28617,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-77.16664,-73.97817,-75.71199,-78.200066,-80.0,-78.94383,-80.0,-80.0,-80.0,-76.59601,-76.163345,-80.0,-80.0,-80.0,-80.0,-80.0,-76.17196,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-73.29441,-69.16841,-79.371315,-80.0,-80.0,-80.0,-72.845276,-80.0,-80.0,-80.0,-80.0,-71.11176,-75.237495,-76.695595,-71.294876,-73.99571,-80.0,-77.17955,-76.3253,-80.0,-80.0,-80.0,-77.21308,-80.0,-80.0,-80.0,-80.0,-79.74297,-79.33405,-80.0,-80.0,-79.89393,-77.23246,-74.11994,-73.056755,-73.19689,-75.89669,-75.70619,-80.0,-80.0,-79.68465,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.85082,-76.910355,-80.0,-80.0,-80.0,-77.56748,-80.0,-80.0,-80.0,-79.40982,-79.610886,-80.0,-80.0,-80.0,-76.8716,-68.85788,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.92341,-80.0,-77.18554,-80.0,-80.0,-71.969406,-69.82,-80.0,-80.0,-80.0,-80.0,-78.072464,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.80056,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.83428,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-73.12643,-67.19398,-80.0,-80.0,-80.0,-77.06733,-72.52684,-80.0,-80.0,-80.0,-80.0,-78.94638,-80.0,-80.0,-80.0,-79.924225,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.74511,-80.0,-80.0,-80.0,-80.0,-80.0,-78.38778,-80.0,-80.0,-78.03383,-80.0,-80.0,-80.0,-70.24949,-80.0,-74.11628,-78.749176,-76.97467,-68.72694,-69.91588,-80.0,-80.0,-80.0,-80.0,-80.0,-78.55908,-80.0,-80.0,-80.0,-79.086205,-71.13147,-71.57598,-80.0,-80.0,-77.22203,-80.0,-80.0,-73.207855,-68.62188,-67.469696,-73.490105,-76.55785,-77.75614,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-75.69003,-74.59524,-80.0,-80.0,-74.083145,-71.396866,-73.18873,-80.0,-80.0,-77.96776,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.61444,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.955956,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.200905,-72.39775,-77.8736,-80.0,-80.0,-75.65085,-80.0,-80.0,-80.0,-80.0,-80.0,-79.53459,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.25748,-78.39935,-80.0,-80.0,-73.0938,-73.39217,-80.0,-80.0,-80.0,-78.58706,-75.68065,-79.62572,-80.0,-76.35343,-73.69271,-78.69146,-80.0,-79.967514,-70.89612,-73.94972,-79.72347,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.45616,-77.839005,-80.0,-80.0,-70.41943,-73.79783,-80.0,-80.0,-80.0,-79.20612,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.7364,-74.97594,-80.0,-80.0,-79.77874,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
